id,team,position,first_name,second_name,web_name,known_name,team_join_date,birth_date,total_points,bonus,bps,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,points_per_game,points_per_game_rank,points_per_game_rank_type,saves_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
404,Man City,DEF,Manuel,Akanji,Akanji,,2022-09-01,1995-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,822,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822,269,822,269,821,269,822,269
405,Man City,DEF,Nathan,Aké,Aké,,2020-08-05,1995-02-18,36,1,151,686,6,0,0,3,9,0,0,0,1,0,0,37,17,9,46,0.72,0.53,1.25,9.85,2.0,356,131,0.0,1.18,0.79,0.39,6.03,0.09,0.07,0.16,1.29,132.4,111.7,78.0,32.4,368,138,288,88,313,98,361,123
406,Man City,DEF,Abdukodir,Khusanov,Khusanov,,2025-01-20,2004-02-29,67,3,293,1427,15,0,0,6,13,0,0,0,2,0,0,96,75,27,123,0.65,1.21,1.86,20.89,3.2,172,65,0.0,0.82,0.95,0.38,7.76,0.04,0.08,0.12,1.32,299.0,112.2,26.0,43.9,246,96,287,87,390,139,327,111
407,Man City,DEF,Matheus,Nunes,Matheus N.,Matheus Nunes,2023-09-01,1998-08-27,154,16,676,2861,32,1,8,12,28,0,0,0,5,0,0,138,166,57,195,0.34,2.23,2.57,34.89,4.5,29,10,0.0,0.88,1.01,0.38,6.13,0.01,0.07,0.08,1.1,696.0,545.0,131.0,137.6,53,23,49,6,250,64,76,14
408,Man City,DEF,Rúben,dos Santos Gato Alves Dias,Rúben,Rúben Dias,2020-09-29,1997-05-14,113,4,453,2139,24,2,0,12,22,0,0,0,3,0,0,154,74,13,167,0.57,0.65,1.22,26.07,4.3,42,15,0.0,0.93,1.01,0.5,7.03,0.02,0.03,0.05,1.1,560.8,152.2,96.0,81.0,100,44,251,64,293,88,201,70
409,Man City,DEF,John,Stones,Stones,,2016-08-09,1994-05-28,16,0,55,436,5,0,0,1,10,0,0,0,0,0,0,29,19,1,30,0.00,0.09,0.09,6.62,1.8,388,141,0.0,2.06,1.03,0.21,6.19,0.0,0.02,0.02,1.37,101.8,24.4,4.0,13.0,391,145,405,146,451,168,419,151
410,Man City,DEF,Rico,Lewis,Lewis,,2022-07-16,2004-11-21,19,2,72,401,4,0,1,1,7,0,0,0,2,0,0,14,15,5,19,0.19,1.39,1.58,6.81,1.7,399,147,0.0,1.57,0.9,0.22,4.26,0.04,0.31,0.35,1.53,70.8,112.5,55.0,23.8,412,154,286,86,342,112,386,134
411,Man City,DEF,Nico,O'Reilly,O'Reilly,,2022-12-16,2005-03-21,160,10,567,2643,29,5,4,14,25,0,0,0,5,0,0,105,108,67,172,6.12,2.67,8.79,34.97,4.7,21,6,0.0,0.85,0.99,0.48,5.86,0.21,0.09,0.3,1.19,653.8,413.9,573.0,164.1,66,29,82,21,42,1,45,6
412,Man City,DEF,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,,2025-01-21,2006-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,818,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818,268,817,268,814,268,818,268
413,Man City,MID,Omar,Marmoush,Marmoush,Omar Marmoush,2025-01-23,1999-02-07,56,5,182,691,8,3,3,4,5,0,0,0,3,0,0,6,20,13,39,2.78,0.77,3.55,7.92,2.7,253,104,0.0,0.65,1.04,0.52,5.08,0.36,0.1,0.46,1.03,203.2,159.8,284.0,64.4,309,132,240,153,125,72,253,126
414,Man City,MID,Phil,Foden,Foden,,2016-12-05,2000-05-28,131,13,563,2078,23,7,5,11,19,0,0,0,4,0,0,24,102,34,160,6.03,4.76,10.79,27.38,4.0,67,32,0.0,0.82,1.0,0.48,6.93,0.26,0.21,0.47,1.19,583.2,918.8,520.0,201.9,90,30,9,9,50,28,26,21
415,Man City,MID,Sávio,Moreira de Oliveira,Savinho,Savinho,2024-07-18,2004-04-10,43,1,140,817,7,1,2,3,7,0,0,0,2,0,0,11,39,9,59,2.50,1.59,4.09,11.24,1.8,390,167,0.0,0.77,0.77,0.33,6.5,0.28,0.18,0.46,1.24,138.6,198.4,321.0,65.8,362,163,209,137,102,61,250,124
416,Man City,MID,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,Bernardo Silva,2017-07-01,1994-08-10,102,4,534,2869,34,2,4,13,30,0,0,0,10,0,0,62,146,54,262,2.71,4.11,6.81,35.59,2.7,250,103,0.0,0.94,1.07,0.41,8.22,0.09,0.13,0.22,1.12,514.0,809.0,353.0,167.8,127,41,17,16,89,53,40,29
417,Man City,MID,Rayan,Cherki,Cherki,,2025-06-10,2003-08-17,135,16,580,1772,19,4,13,8,18,0,0,0,1,0,0,16,93,26,135,4.28,8.87,13.14,25.23,4.1,53,25,0.0,0.91,0.97,0.41,6.86,0.22,0.45,0.67,1.28,604.2,996.6,579.0,218.1,80,25,5,5,40,23,14,10
418,Man City,MID,Jérémy,Doku,Doku,,2023-08-24,2002-05-27,120,15,526,1773,19,5,8,8,18,0,0,0,0,0,0,15,88,23,126,2.87,5.86,8.73,23.20,4.0,66,31,0.0,0.91,0.96,0.41,6.4,0.15,0.3,0.45,1.18,540.2,841.6,645.0,202.5,110,33,13,12,30,14,24,19
420,Man City,MID,İlkay,Gündoğan,Gündoğan,,2024-08-23,1990-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,834,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834,375,834,375,834,375,834,375
421,Man City,MID,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,Rodri,2019-07-04,1996-06-22,69,6,350,1510,17,1,1,5,15,0,0,0,3,0,0,57,107,42,206,1.15,2.45,3.60,20.74,3.3,154,67,0.0,0.89,1.01,0.3,12.28,0.07,0.15,0.22,1.24,358.0,421.5,122.0,90.3,207,81,79,58,261,144,175,87
422,Man City,MID,Mateo,Kovačić,Kovačić,,2023-06-27,1994-05-06,9,0,41,125,1,0,1,0,3,0,0,0,0,0,0,6,10,2,18,0.13,0.42,0.55,4.00,1.5,428,186,0.0,2.16,0.72,0.0,12.96,0.09,0.3,0.39,2.88,46.0,65.5,3.0,11.5,432,187,347,184,453,223,429,193
423,Man City,MID,Nico,González Iglesias,N.Gonzalez,,2025-02-03,2002-01-03,63,1,337,1561,17,1,0,7,18,0,0,0,6,0,0,74,90,42,206,0.68,1.12,1.80,20.35,2.5,282,115,0.0,1.04,0.98,0.4,11.88,0.04,0.06,0.1,1.17,309.8,234.1,72.0,61.5,239,101,178,115,322,166,264,131
425,Man City,MID,Claudio,Echeverri,Echeverri,,2024-01-25,2006-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,828,370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828,370,828,370,827,370,828,370
427,Man City,MID,Tijjani,Reijnders,Reijnders,,2025-06-10,1998-07-29,92,6,337,1623,19,5,3,7,18,0,0,0,2,0,0,32,58,10,100,4.61,2.35,6.96,18.82,3.3,148,62,0.0,1.0,1.05,0.39,5.55,0.26,0.13,0.39,1.04,340.0,347.8,435.0,111.2,217,88,118,83,64,37,120,68
428,Man City,MID,Sverre,Nypan,Nypan,,2025-07-17,2006-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,815,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815,361,814,361,811,360,815,361
429,Man City,MID,Kalvin,Phillips,Phillips,,2022-07-04,1995-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,784,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,338,780,338,770,336,784,338
430,Man City,FWD,Erling,Haaland,Haaland,,2022-07-01,2000-07-21,239,43,952,2953,34,27,8,13,32,0,0,1,2,0,0,48,41,15,104,25.50,2.67,28.17,38.60,6.8,2,1,0.0,0.98,1.04,0.4,3.17,0.78,0.08,0.86,1.18,1180.4,320.1,1520.0,302.3,2,1,131,8,1,1,2,1
736,Man City,GKP,Gianluigi,Donnarumma,Donnarumma,,2025-09-01,1999-02-25,135,5,567,3060,34,0,0,15,29,0,1,0,8,0,78,42,236,0,0,0.00,0.13,0.13,38.50,4.0,62,5,2.29,0.85,1.0,0.44,0.0,0.0,0.0,0.0,1.13,666.6,10.3,2.0,68.0,61,14,437,8,471,4,244,14
739,Man City,MID,Divine,Mukasa,Mukasa,,2025-08-07,2007-08-22,2,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.00,0.21,0.21,0.34,1.0,488,216,0.0,0.0,0.0,0.0,3.6,0.0,0.76,0.76,1.22,4.2,28.3,4.0,3.7,497,224,400,201,447,218,473,212
740,Man City,DEF,Stephen,Mfuni,Mfuni,,2024-07-23,2008-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,585,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,208,560,207,529,203,577,208
742,Man City,MID,Ryan,McAidoo,McAidoo,,2025-09-26,2008-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,770,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,328,763,327,750,324,770,328
763,Man City,MID,Charlie,Gray,Gray,,2025-12-16,2006-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,731,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726,291,721,292,704,286,727,292
764,Man City,MID,Reigan,Heskey,Heskey,Reigan Heskey,2024-07-26,2008-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,754,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752,313,745,312,732,309,752,313
794,Man City,DEF,Max,Alleyne,Alleyne,,2022-12-16,2005-07-21,5,0,27,135,2,0,0,0,1,0,0,0,0,0,0,8,4,3,11,0.26,0.06,0.32,1.54,2.5,271,106,0.0,0.67,1.33,0.0,7.33,0.17,0.04,0.21,1.03,34.0,14.8,26.0,7.5,446,164,424,156,388,137,449,161
119,Man Utd,MID,Bryan,Mbeumo,Mbeumo,,2025-07-21,1999-08-07,148,16,528,2611,31,11,3,8,37,0,0,0,4,0,0,23,91,25,139,11.98,4.99,16.97,35.87,4.5,31,15,0.0,1.28,1.07,0.28,4.79,0.41,0.17,0.58,1.24,628.8,803.1,882.0,231.4,73,21,18,17,7,2,10,7
431,Man Utd,GKP,Altay,Bayındır,Bayindir,,2023-09-01,1998-04-14,11,0,49,540,6,0,0,0,11,0,0,0,0,0,13,7,39,0,0,0.00,0.05,0.05,9.24,1.8,381,38,2.17,1.83,1.0,0.0,0.0,0.0,0.01,0.01,1.54,118.4,10.0,0.0,12.8,376,27,445,15,773,86,420,27
432,Man Utd,GKP,André,Onana,Onana,,2023-07-20,1996-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,791,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791,96,787,93,784,91,791,96
433,Man Utd,GKP,Elyh,Harrison,Harrison,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,639,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629,88,621,78,591,63,632,88
434,Man Utd,GKP,Tom,Heaton,Heaton,,2021-07-02,1986-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,542,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,41,512,20,480,5,534,41
435,Man Utd,GKP,Dermot,Mee,Mee,,2023-07-24,2002-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,573,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562,56,547,39,516,24,565,56
436,Man Utd,DEF,Matthijs,de Ligt,De Ligt,,2024-08-13,1999-08-12,43,5,169,1170,13,1,0,1,20,0,0,0,0,0,0,88,40,19,107,1.38,0.83,2.21,18.73,3.3,147,53,0.0,1.54,1.0,0.08,8.23,0.11,0.06,0.17,1.44,276.6,60.2,122.0,45.7,261,103,354,123,260,69,324,109
437,Man Utd,DEF,Lisandro,Martínez,Martinez,,2022-07-17,1998-01-18,51,3,241,1229,13,0,0,5,15,1,0,0,0,1,0,86,68,19,105,0.15,0.60,0.75,15.22,2.8,220,88,0.0,1.1,0.95,0.37,7.69,0.01,0.04,0.05,1.11,302.8,94.9,19.0,42.0,245,95,302,97,409,149,331,113
438,Man Utd,DEF,Noussair,Mazraoui,Mazraoui,,2024-08-13,1997-11-14,53,6,233,977,11,0,0,5,10,0,0,0,3,0,0,66,46,28,94,0.19,0.35,0.53,12.99,2.6,264,102,0.0,0.92,1.01,0.46,8.66,0.02,0.03,0.05,1.2,209.0,122.4,37.0,36.8,303,120,281,82,366,123,347,116
439,Man Utd,DEF,Diego,León Blanco,D.Leon,,2025-07-05,2007-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,657,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647,254,640,253,611,251,650,254
440,Man Utd,DEF,Diogo,Dalot Teixeira,Dalot,Diogo Dalot,2018-06-08,1999-03-18,111,9,414,2609,29,1,6,7,40,0,0,0,5,0,0,127,135,53,180,1.93,2.57,4.50,36.57,3.3,144,51,0.0,1.38,1.0,0.24,6.21,0.07,0.09,0.16,1.26,535.8,458.5,202.0,119.6,115,53,69,14,183,44,103,28
441,Man Utd,DEF,Patrick,Dorgu,Dorgu,,2025-02-02,2004-10-26,95,11,321,1440,15,4,4,4,20,0,0,0,5,0,0,50,77,48,98,2.39,1.84,4.23,19.61,3.7,87,30,0.0,1.25,0.94,0.25,6.12,0.15,0.12,0.27,1.23,469.0,394.2,341.0,120.3,145,60,94,24,94,11,101,26
442,Man Utd,DEF,Harry,Maguire,Maguire,,2019-08-05,1993-03-05,90,5,315,1649,19,1,2,7,20,0,0,0,3,1,0,129,62,22,151,1.12,0.50,1.62,22.95,3.9,68,24,0.0,1.09,1.04,0.38,8.24,0.06,0.03,0.09,1.25,381.6,62.5,184.0,63.0,192,78,350,122,204,54,257,85
443,Man Utd,DEF,Luke,Shaw,Shaw,,2014-07-01,1995-07-12,113,3,449,3220,38,1,1,10,45,0,0,0,9,0,0,149,105,75,224,0.72,1.98,2.69,44.90,3.0,193,77,0.0,1.26,1.06,0.28,6.26,0.02,0.06,0.08,1.25,560.2,314.8,97.0,97.4,101,45,135,35,289,85,158,52
444,Man Utd,DEF,Leny,Yoro,Yoro,,2024-07-19,2005-11-13,56,1,191,1730,18,0,1,2,33,0,0,0,1,0,0,126,73,30,156,1.34,0.59,1.93,26.83,1.8,376,139,0.0,1.72,0.94,0.1,8.12,0.07,0.03,0.1,1.4,327.0,83.1,124.0,53.2,228,91,320,105,257,67,292,92
445,Man Utd,DEF,Harry,Amass,Amass,,2024-04-06,2007-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,636,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626,236,618,235,588,232,629,236
446,Man Utd,DEF,Tyler,Fredricson,Fredricson,,2022-09-07,2005-02-23,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.00,0.00,0.00,0.30,1.0,464,166,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,13.5,4.0,0.0,0.0,0.4,498,179,509,184,477,179,514,180
447,Man Utd,DEF,Ayden,Heaven,Heaven,,2025-02-01,2006-09-22,42,3,164,920,11,0,1,2,15,1,0,0,2,0,0,71,39,22,93,0.34,0.18,0.52,11.95,2.5,269,104,0.0,1.47,1.08,0.2,9.1,0.03,0.02,0.05,1.17,233.6,32.0,26.0,29.1,286,113,394,142,387,136,373,129
448,Man Utd,DEF,Tyrell,Malacia,Malacia,,2022-07-05,1999-08-17,3,0,6,15,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,0.00,0.00,0.00,0.58,1.0,463,165,0.0,6.0,0.0,0.0,24.0,0.0,0.0,0.0,3.48,7.6,1.5,0.0,0.9,485,175,484,173,474,176,506,177
449,Man Utd,MID,Bruno,Borges Fernandes,B.Fernandes,Bruno Fernandes,2020-01-30,1994-09-08,235,41,1008,3065,35,9,24,7,46,0,0,2,5,0,0,67,167,53,287,10.79,12.28,23.07,44.42,6.7,3,1,0.0,1.35,1.03,0.21,8.43,0.32,0.36,0.68,1.3,1258.0,1938.5,614.0,381.4,1,1,1,1,33,17,1,1
450,Man Utd,MID,Matheus,Santos Carneiro da Cunha,Cunha,Matheus Cunha,2025-06-01,1999-05-27,143,14,591,2493,29,10,4,8,35,0,0,0,4,0,0,46,126,39,211,6.90,3.36,10.26,35.75,4.3,43,19,0.0,1.26,1.05,0.29,7.62,0.25,0.12,0.37,1.29,675.8,545.4,801.0,202.5,59,16,48,42,19,9,25,20
451,Man Utd,MID,Marcus,Rashford,Rashford,,2015-07-01,1997-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,839,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839,377,839,377,839,377,839,377
452,Man Utd,MID,Amad,Diallo,Amad,,2021-01-07,2002-07-11,91,7,463,2339,27,2,5,6,33,0,0,0,2,0,0,48,112,38,198,5.46,4.74,10.20,31.69,2.8,229,89,0.0,1.27,1.04,0.23,7.62,0.21,0.18,0.39,1.22,436.6,596.1,600.0,163.5,160,58,39,36,37,21,46,32
454,Man Utd,MID,Antony,dos Santos,Antony,,2022-09-01,2000-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,833,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833,374,833,374,832,374,833,374
455,Man Utd,MID,Mason,Mount,Mount,,2023-07-05,1999-01-10,58,3,201,1010,12,3,0,5,15,0,0,0,2,0,0,19,59,24,102,1.56,1.62,3.18,12.46,2.5,281,114,0.0,1.34,1.07,0.45,9.09,0.14,0.14,0.28,1.11,201.2,214.1,165.0,58.0,311,134,191,125,223,121,276,140
457,Man Utd,MID,Carlos Henrique,Casimiro,Casemiro,Casemiro,2022-08-22,1992-02-23,165,20,636,2575,33,9,4,9,32,0,0,0,9,1,0,130,135,90,355,5.44,3.17,8.61,31.77,4.9,15,8,0.0,1.12,1.15,0.31,12.41,0.19,0.11,0.3,1.11,903.6,536.1,585.0,202.8,13,4,50,43,39,22,23,18
458,Man Utd,MID,Kobbie,Mainoo,Mainoo,,2022-10-15,2005-04-19,73,2,340,1653,16,1,2,6,22,0,0,0,2,0,0,56,95,36,187,0.48,1.27,1.75,22.88,2.6,260,105,0.0,1.2,0.87,0.33,10.18,0.03,0.07,0.1,1.25,365.0,360.1,94.0,82.1,204,79,109,76,296,156,197,94
459,Man Utd,MID,Manuel,Ugarte Ribeiro,Ugarte,,2024-08-30,2001-04-11,38,0,183,876,8,0,0,1,23,0,0,0,1,0,0,45,51,46,142,0.72,0.16,0.88,18.22,1.7,400,171,0.0,2.36,0.82,0.1,14.59,0.07,0.02,0.09,1.87,167.2,83.6,48.0,29.8,332,147,317,175,348,180,370,175
460,Man Utd,MID,Toby,Collyer,Collyer,,2023-07-01,2004-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,724,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718,283,714,285,697,279,720,285
461,Man Utd,MID,Jayce,Fitzgerald,Fitzgerald,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,675,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,247,660,251,638,241,667,249
462,Man Utd,MID,Jack,Fletcher,J.Fletcher,Jack Fletcher,2024-07-12,2007-03-19,3,0,10,107,0,0,0,0,0,0,0,0,0,0,0,2,4,5,11,0.03,0.02,0.05,1.86,1.0,479,209,0.0,0.0,0.0,0.0,9.25,0.03,0.02,0.05,1.56,18.6,24.4,5.0,4.8,465,205,404,203,442,214,467,207
463,Man Utd,MID,Sékou,Koné,Kone,,2025-02-15,2006-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,679,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669,251,665,255,642,245,671,253
464,Man Utd,MID,Jack,Moorhouse,Moorhouse,,2025-02-15,2005-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,741,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738,302,732,302,716,297,739,303
465,Man Utd,FWD,Rasmus,Højlund,Højlund,,2023-08-05,2003-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,835,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835,93,835,93,835,93,835,93
466,Man Utd,FWD,Joshua,Zirkzee,Zirkzee,,2024-07-17,2001-05-22,42,6,146,607,5,2,1,2,8,0,0,0,3,0,0,14,21,9,44,2.74,0.34,3.08,9.41,1.8,389,44,0.0,1.19,0.74,0.3,6.52,0.41,0.05,0.46,1.4,164.4,177.7,245.0,58.3,337,34,228,23,142,38,274,33
467,Man Utd,FWD,Chido,Obi,Obi,,2025-02-15,2007-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,664,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654,66,648,65,624,65,657,67
468,Man Utd,FWD,Ethan,Wheatley,Wheatley,,2024-04-12,2006-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,749,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746,79,740,78,726,78,747,79
681,Man Utd,FWD,Benjamin,Sesko,Šeško,,2025-08-09,2003-05-31,111,19,405,1630,17,11,2,2,30,0,0,0,2,0,0,20,39,5,64,9.21,0.28,9.48,27.05,3.7,96,9,0.0,1.66,0.94,0.11,3.53,0.51,0.02,0.53,1.49,483.8,156.1,803.0,143.4,137,13,245,28,18,10,65,14
733,Man Utd,GKP,Senne,Lammens,Lammens,,2025-09-01,2002-07-07,109,11,413,2880,32,0,0,8,39,0,0,0,0,0,79,26,224,1,0,0.00,0.00,0.00,39.25,3.4,131,17,2.47,1.22,1.0,0.25,0.0,0.0,0.0,0.0,1.23,635.6,0.0,2.0,63.7,72,15,818,96,469,2,255,15
755,Man Utd,MID,Shea,Lacey,Lacey,,2025-05-26,2007-04-14,3,0,9,40,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0.10,0.01,0.11,0.51,1.0,497,223,0.0,0.0,0.0,0.0,6.75,0.22,0.02,0.24,1.15,4.0,2.1,16.0,1.7,499,225,479,230,414,203,492,221
769,Man Utd,MID,Bendito,Mantato,Bendito Mantato,,2025-04-30,2008-01-25,1,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.01,0.01,0.05,1.0,496,222,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.3,2.2,11.7,0.0,1.4,510,233,432,212,728,306,499,228
771,Man Utd,MID,Tyler,Fletcher,Fletcher,Tyler Fletcher,2025-05-26,2007-03-19,2,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.00,0.01,0.01,0.33,1.0,485,213,0.0,0.0,0.0,0.0,10.59,0.0,0.05,0.05,1.75,0.8,3.0,0.0,0.3,521,236,472,225,660,256,519,236
788,Man Utd,DEF,Godwill,Kukonki,Kukonki,,2024-12-03,2008-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,635,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,235,617,234,587,231,628,235
827,Man Utd,MID,Jim,Thwaites,Thwaites,,2025-05-26,2007-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,751,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748,310,742,310,729,307,749,311
52,Newcastle,MID,Jacob,Ramsey,J.Ramsey,,2025-08-17,2001-05-28,62,3,303,1441,15,2,3,1,31,0,0,0,3,1,0,23,85,41,149,1.20,1.45,2.65,27.24,2.2,325,138,0.0,1.94,0.94,0.06,9.31,0.07,0.09,0.16,1.7,304.4,330.3,165.0,79.9,243,103,127,87,222,120,203,97
135,Newcastle,FWD,Yoane,Wissa,Wissa,,2025-09-01,1996-09-03,27,0,70,517,4,1,1,1,11,0,0,0,3,0,0,3,14,5,22,3.13,0.54,3.67,9.97,1.4,440,51,0.0,1.91,0.7,0.17,3.83,0.54,0.09,0.63,1.74,58.0,46.7,163.0,25.5,426,50,377,48,224,46,382,48
469,Newcastle,GKP,Nick,Pope,Pope,,2022-06-23,1992-04-19,96,3,414,2416,27,0,1,7,38,0,0,0,2,0,89,35,254,1,0,0.16,0.00,0.16,32.89,3.6,101,10,3.32,1.42,1.01,0.26,0.0,0.01,0.0,0.01,1.23,671.0,0.0,35.0,70.7,60,13,803,95,371,1,236,13
